Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,723.489990234375,768.3400268554688,710.5,756.5599975585938,736.1048583984375,30600
2021-01-05,761.0,834.8499755859375,761.0,795.0,773.5055541992188,62300
2021-01-06,790.1799926757812,808.010009765625,786.52001953125,793.02001953125,771.5790405273438,20600
2021-01-07,795.0,807.989990234375,766.530029296875,778.6799926757812,757.626708984375,29200
2021-01-08,771.2100219726562,806.8099975585938,756.8499755859375,801.0,779.3433837890625,41600
2021-01-11,796.2000122070312,869.5,796.2000122070312,869.5,845.9913940429688,24200
2021-01-12,874.989990234375,883.4400024414062,856.9500122070312,880.8900146484375,857.0733032226562,39500
2021-01-13,887.7899780273438,895.0,834.2000122070312,834.2000122070312,811.6458129882812,33200
2021-01-14,837.1400146484375,859.9000244140625,833.510009765625,853.969970703125,830.881103515625,20400
2021-01-15,850.8800048828125,850.8800048828125,813.760009765625,840.989990234375,818.2521362304688,13900
2021-01-19,841.0,850.0,823.9500122070312,848.8499755859375,825.8997192382812,12000
2021-01-20,858.8099975585938,858.8099975585938,833.010009765625,844.3400268554688,821.5115356445312,16800
2021-01-21,849.2000122070312,849.2000122070312,802.469970703125,810.9099731445312,788.9854125976562,22900
2021-01-22,801.8099975585938,840.0,798.6900024414062,822.2999877929688,800.0673828125,20800
2021-01-25,819.0,832.280029296875,801.0499877929688,823.989990234375,801.7117309570312,10800
2021-01-26,828.0,849.719970703125,819.1599731445312,832.9299926757812,810.4100341796875,27700
2021-01-27,828.0700073242188,830.0999755859375,785.0,806.0999755859375,784.3053588867188,25600
2021-01-28,797.239990234375,839.9500122070312,797.0,835.0,812.4241333007812,39100
2021-01-29,832.0,848.989990234375,803.0,832.239990234375,809.73876953125,45200
2021-02-01,836.0,849.6900024414062,823.7899780273438,834.0,811.4511108398438,23600
2021-02-02,848.0,864.1099853515625,846.8599853515625,857.9400024414062,834.7438354492188,20400
2021-02-03,856.3599853515625,910.0,856.3599853515625,905.5999755859375,881.1152954101562,60000
2021-02-04,906.2000122070312,973.989990234375,901.6099853515625,961.489990234375,935.4942016601562,75100
2021-02-05,987.0,993.0,966.4600219726562,992.989990234375,966.1424560546875,47800
2021-02-08,988.969970703125,1020.0,986.0599975585938,1020.0,992.4221801757812,47900
2021-02-09,1007.0,1024.93994140625,994.5599975585938,1011.6799926757812,984.3271484375,61700
2021-02-10,1020.0,1066.0,1020.0,1065.93994140625,1037.1202392578125,60300
2021-02-11,1059.4000244140625,1082.9000244140625,1059.0,1074.97998046875,1045.9156494140625,42200
2021-02-12,1076.0,1120.510009765625,1061.1199951171875,1119.780029296875,1089.50439453125,39200
2021-02-16,1125.0,1187.4000244140625,1119.780029296875,1164.22998046875,1132.7525634765625,66700
2021-02-17,1165.010009765625,1173.1800537109375,1138.550048828125,1142.8299560546875,1111.9312744140625,51700
2021-02-18,1133.1099853515625,1142.0,1053.8900146484375,1109.8299560546875,1079.823486328125,56100
2021-02-19,1121.5400390625,1125.0,1099.280029296875,1109.0,1079.0159912109375,35900
2021-02-22,1096.1300048828125,1143.93994140625,1089.6500244140625,1100.010009765625,1070.2689208984375,39800
2021-02-23,1098.8299560546875,1120.0,1044.0,1114.0799560546875,1083.95849609375,29600
2021-02-24,1121.97998046875,1165.6600341796875,1114.0,1143.52001953125,1112.6026611328125,25500
2021-02-25,1166.18994140625,1190.0,1107.469970703125,1111.8699951171875,1081.808349609375,37700
2021-02-26,1111.0,1127.8699951171875,1037.760009765625,1104.0400390625,1074.1903076171875,29000
2021-03-01,1121.0,1124.93994140625,1077.7900390625,1107.780029296875,1077.8289794921875,19700
2021-03-02,1109.0,1129.1700439453125,1095.760009765625,1098.3199462890625,1068.624755859375,23300
2021-03-03,1101.0,1185.0,1101.0,1157.199951171875,1125.912841796875,34800
2021-03-04,1176.5,1209.8199462890625,1148.6099853515625,1175.02001953125,1143.2509765625,61700
2021-03-05,1190.0,1217.949951171875,1172.47998046875,1200.0,1170.29443359375,54600
2021-03-08,1200.0,1272.300048828125,1188.06005859375,1258.0,1226.858642578125,80100
2021-03-09,1247.8399658203125,1316.8900146484375,1238.8299560546875,1282.22998046875,1250.4888916015625,85700
2021-03-10,1300.0,1382.030029296875,1276.699951171875,1359.3699951171875,1325.7193603515625,85700
2021-03-11,1369.9000244140625,1433.8699951171875,1369.1300048828125,1414.949951171875,1379.9234619140625,81500
2021-03-12,1428.5,1498.18994140625,1417.239990234375,1437.0,1401.427734375,87900
2021-03-15,1440.0,1593.47998046875,1440.0,1557.9200439453125,1519.3544921875,167700
2021-03-16,1542.0,1652.1800537109375,1481.4100341796875,1553.719970703125,1515.25830078125,133400
2021-03-17,1580.0,1710.5,1564.050048828125,1703.780029296875,1661.6036376953125,213500
2021-03-18,1704.4000244140625,1704.4000244140625,1510.52001953125,1541.3399658203125,1503.184814453125,191100
2021-03-19,1531.9300537109375,1699.989990234375,1472.77001953125,1675.449951171875,1633.9747314453125,609700
2021-03-22,1650.3299560546875,1684.219970703125,1564.22998046875,1583.52001953125,1544.3206787109375,171000
2021-03-23,1525.0,1547.469970703125,1380.260009765625,1426.31005859375,1391.0023193359375,197400
2021-03-24,1443.050048828125,1522.530029296875,1441.8299560546875,1486.4000244140625,1449.60498046875,57000
2021-03-25,1452.8900146484375,1539.9200439453125,1426.6199951171875,1532.010009765625,1494.0858154296875,46400
2021-03-26,1535.0,1584.989990234375,1504.8800048828125,1578.0,1538.93701171875,49900
2021-03-29,1565.0,1590.0,1476.1600341796875,1476.3399658203125,1439.7939453125,50700
2021-03-30,1498.989990234375,1570.3499755859375,1476.199951171875,1544.0,1505.7789306640625,49400
2021-03-31,1553.199951171875,1614.6099853515625,1553.199951171875,1589.4300537109375,1550.0843505859375,63900
2021-04-01,1580.0799560546875,1633.52001953125,1531.760009765625,1600.0,1560.392822265625,59100
2021-04-05,1608.0,1608.0,1559.239990234375,1587.989990234375,1548.679931640625,53900
2021-04-06,1588.0999755859375,1653.4200439453125,1588.0999755859375,1595.489990234375,1555.994140625,49300
