Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,323.5400085449219,324.8900146484375,322.5299987792969,324.8699951171875,309.6949157714844,59151200
2020-01-03,321.1600036621094,323.6400146484375,321.1000061035156,322.4100036621094,307.3498229980469,77709700
2020-01-06,320.489990234375,323.7300109863281,320.3599853515625,323.6400146484375,308.5223693847656,55653900
2020-01-07,323.0199890136719,323.5400085449219,322.239990234375,322.7300109863281,307.6549072265625,40496400
2020-01-08,322.94000244140625,325.7799987792969,322.6700134277344,324.45001220703125,309.2945251464844,68296000
2020-01-09,326.1600036621094,326.7300109863281,325.5199890136719,326.6499938964844,311.3917236328125,48473300
2020-01-10,327.2900085449219,327.4599914550781,325.20001220703125,325.7099914550781,310.4956359863281,53029300
2020-01-13,326.3900146484375,327.9599914550781,325.9200134277344,327.95001220703125,312.63104248046875,47086800
2020-01-14,327.4700012207031,328.6199951171875,326.8399963378906,327.45001220703125,312.1543884277344,62832800
2020-01-15,327.3500061035156,329.0199890136719,327.260009765625,328.19000244140625,312.85980224609375,72056600
2020-01-16,329.70001220703125,330.9200134277344,329.45001220703125,330.9200134277344,315.4622802734375,54050300
2020-01-17,331.70001220703125,332.17999267578125,330.8500061035156,331.95001220703125,316.4441833496094,95846000
2020-01-21,330.8999938964844,332.17999267578125,330.82000732421875,331.29998779296875,315.82452392578125,77742400
2020-01-22,332.239990234375,332.95001220703125,331.1700134277344,331.3399963378906,315.8627014160156,48914900
2020-01-23,330.6300048828125,332.1700134277344,329.4100036621094,331.7200012207031,316.2248840332031,51963000
2020-01-24,332.44000244140625,332.5299987792969,327.3599853515625,328.7699890136719,313.4127197265625,87578400
2020-01-27,323.0299987792969,325.1199951171875,322.6600036621094,323.5,308.3888854980469,84062500
2020-01-28,325.05999755859375,327.8500061035156,323.6000061035156,326.8900146484375,311.62054443359375,63834000
2020-01-29,328.3800048828125,328.6300048828125,326.3999938964844,326.6199951171875,311.3631286621094,53888900
2020-01-30,324.3599853515625,327.9100036621094,323.5400085449219,327.67999267578125,312.3736267089844,75491800
2020-01-31,327.0,327.1700134277344,320.7300109863281,321.7300109863281,306.7015380859375,113845600
2020-02-03,323.3500061035156,326.1600036621094,323.2200012207031,324.1199951171875,308.9798889160156,69083000
2020-02-04,328.07000732421875,330.010009765625,327.7200012207031,329.05999755859375,313.6891784667969,62573200
2020-02-05,332.2699890136719,333.0899963378906,330.6700134277344,332.8599853515625,317.3116760253906,65951100
2020-02-06,333.9100036621094,334.19000244140625,332.79998779296875,333.9800109863281,318.37939453125,50359700
2020-02-07,332.82000732421875,333.989990234375,331.6000061035156,332.20001220703125,316.6824645996094,64139400
2020-02-10,331.2300109863281,334.75,331.19000244140625,334.67999267578125,319.046630859375,42070000
2020-02-11,336.1600036621094,337.0199890136719,334.67999267578125,335.260009765625,319.5996398925781,54864500
2020-02-12,336.8299865722656,337.6499938964844,336.42999267578125,337.4200134277344,321.6587219238281,43992700
2020-02-13,335.8599853515625,338.1199951171875,335.55999755859375,337.05999755859375,321.3155212402344,54501900
2020-02-14,337.510009765625,337.7300109863281,336.20001220703125,337.6000061035156,321.83026123046875,64582200
2020-02-18,336.510009765625,337.6700134277344,335.2099914550781,336.7300109863281,321.0008850097656,57226200
2020-02-19,337.7900085449219,339.0799865722656,337.4800109863281,338.3399963378906,322.5357360839844,48814700
2020-02-20,337.739990234375,338.6400146484375,333.67999267578125,336.95001220703125,321.21063232421875,74163400
2020-02-21,335.4700012207031,335.80999755859375,332.5799865722656,333.4800109863281,317.9027404785156,113788200
2020-02-24,323.1400146484375,333.55999755859375,321.239990234375,322.4200134277344,307.3593444824219,161088400
2020-02-25,323.94000244140625,324.6099853515625,311.69000244140625,312.6499938964844,298.0458068847656,218913200
2020-02-26,314.17999267578125,318.1099853515625,310.70001220703125,311.5,296.949462890625,194773800
2020-02-27,305.4599914550781,311.55999755859375,297.510009765625,297.510009765625,283.6129455566406,284353500
2020-02-28,288.70001220703125,297.8900146484375,285.5400085449219,296.260009765625,282.4213562011719,384975800
2020-03-02,298.2099914550781,309.1600036621094,294.4599914550781,309.0899963378906,294.6520080566406,238703600
2020-03-03,309.5,313.8399963378906,297.57000732421875,300.239990234375,286.2154541015625,300139100
2020-03-04,306.1199951171875,313.1000061035156,303.3299865722656,312.8599853515625,298.24591064453125,176613400
2020-03-05,304.9800109863281,308.4700012207031,300.010009765625,302.4599914550781,288.3316955566406,186366800
2020-03-06,293.1499938964844,298.7799987792969,290.2300109863281,297.4599914550781,283.56524658203125,228667200
2020-03-09,275.29998779296875,284.19000244140625,273.45001220703125,274.2300109863281,261.42034912109375,309417300
